247,245 220 230
246,245 220 225
245,220
249,245 220 240
248,245 220 235
255,245 220 222
256,246 225 255 222 227
260,245 220 223
265,245 220 224
258,248 235 255 222 237
263,248 235 260 223 238
266,246 225 265 224 229
268,248 235 265 224 239
269,249 240 265 224 244
257,247 230 255 222 232
261,246 225 260 223 228
262,247 230 260 223 233
259,249 240 255 222 242
267,247 230 265 224 234
264,249 240 260 223 243
250,245 220 221
251,246 225 250 221 226
253,248 235 250 221 236
252,247 230 250 221 231
254,249 240 250 221 241
270,251 226
271,270 226 252 231
273,270 226 254 241
274,270 226 256 227
282,270 226 266 229
285,273 241 282 229 269 244
278,270 226 261 228
275,271 231 274 227 257 232
279,271 231 278 228 262 233
277,273 241 274 227 259 242
283,271 231 282 229 267 234
281,273 241 278 228 264 243
289,286 232 279 233
288,286 232 277 242
291,288 242 289 233 281 243
272,270 226 253 236
276,272 236 274 227 258 237
284,272 236 282 229 268 239
280,272 236 278 228 263 238
287,286 232 276 237
290,287 237 289 233 280 238
286,275 232
292,286 232 283 234
293,287 237 292 234 284 239
295,290 238
294,288 242 292 234 285 244
297,295 238 293 239
296,295 238 291 243
298,296 243 297 239 294 244
299,298 244
301,245
300,301
303,246
302,303
305,247
304,305
307,248
306,307
309,249
308,309
311,250
310,311
313,270
312,313
315,271
314,315
317,272
316,317
319,273
318,319
321,255
320,321
323,274
322,323
325,286
324,325
327,287
326,327
329,288
328,329
331,260
330,331
333,278
332,333
335,289
334,335
337,295
336,337
339,296
338,339
341,265
340,341
343,282
342,343
345,292
344,345
347,297
346,347
349,299
348,349
