941925,941926
941926,583374
941928,941929
941929,583375
941931,941932
941932,583376
941934,941935
941935,583377
941937,941938
941938,583378
941940,941941
941941,583379
941943,941944
941944,583380
941946,941947
941947,583381
941949,941950
941950,583382
941952,941953
941953,583383
941955,941956
941956,583384
941958,941959
941959,583385
941961,941962
941962,583386
941924,583374 941824
941964,941965
941965,583387
941967,941968
941968,583388
941970,941971
941971,583389
941973,941974
941974,583390
941976,941977
941977,583391
941979,941980
941980,583392
941982,941983
941983,583393
941985,941986
941986,583394
941988,941989
941989,583395
941991,941992
941992,583396
941994,941995
941995,583397
941997,941998
941998,583398
942000,942001
942001,583399
942003,942004
942004,583400
942006,942007
942007,583401
942009,942010
942010,583402
942012,942013
942013,583403
941927,583375 941924 941824 941825
942015,942016
942016,583404
942018,942019
942019,583405
941930,583376 941924 941824 941826
942021,942022
942022,583406
941933,583377 941924 941824 941827
942024,942025
942025,583407
941939,583379 941924 941824 941829
942027,942028
941936,583378 941924 941824 941828
942028,583408
941951,583383 941924 941824 941833
941960,583386 941924 941836
941954,583384 941924 941824 941834
941963,583387 941924 941837
942030,942031
942031,583409
941969,583389 941924 941839
941966,583388 941924 941838
941957,583385 941924 941824 941835
941981,583393 941924 941843
941945,583381 941924 941824 941831
942033,942034
942034,583410
942036,942037
942037,583411
942039,942040
942040,583412
941942,583380 941924 941824 941830
942042,942043
942043,583413
942045,942046
942046,583414
942048,942049
942049,583415
942051,942052
942052,583416
942054,942055
942055,583417
941993,583397 941924 941847
942057,942058
942058,583418
942060,942061
942002,583400 941924 941850
942061,583419
942063,942064
942064,583420
941984,583394 941924 941844
942066,942067
942067,583421
942017,583405 941924 941855
942069,942070
942014,583404 941924 941854
942070,583422
941975,583391 941924 941841
942072,942073
941972,583390 941924 941840
942020,583406 941924 941856
941948,583382 941924 941824 941832
942073,583423
942011,583403 941924 941853
942075,942076
942076,583424
941987,583395 941924 941845
942005,583401 941924 941851
942078,942079
942079,583425
942026,583408 941924 941858
942023,583407 941924 941857
942081,942082
942082,583426
942008,583402 941924 941852
941978,583392 941924 941842
941990,583396 941924 941846
942029,583409 941924 941859
942032,583410 941924 941860
942084,942085
942085,583427
942035,583411 941924 941861
942087,942088
942088,583428
942090,942091
942091,583429
942053,583417 941924 941867
942093,942094
942094,583430
942047,583415 941924 941865
942096,942097
942097,583431
942099,942100
942100,583432
942102,942103
942103,583433
942105,942106
942106,583434
942108,942109
942109,583435
942038,583412 941924 941862
942111,942112
942050,583416 941924 941866
942112,583436
941999,583399 941924 941849
942114,942115
942115,583437
942044,583414 941924 941864
942041,583413 941924 941863
942056,583418 941924 941868
942071,583423 941924 941873
942117,942118
942065,583421 941924 941871
942118,583438
942120,942121
942121,583439
942059,583419 941924 941869
942123,942124
942124,583440
942126,942127
942127,583441
942068,583422 941924 941872
942074,583424 941924 941874
942129,942130
942130,583442
942080,583426 941924 941876
942077,583425 941924 941875
942083,583427 941924 941877
942132,942133
942133,583443
942062,583420 941924 941870
942086,583428 941924 941878
942089,583429 941924 941879
942135,942136
942136,583444
942095,583431 941924 941881
942092,583430 941924 941880
942138,942139
942139,583445
941996,583398 941924 941848
942141,942142
942142,583446
942144,942145
942145,583447
942147,942148
942148,583448
942098,583432 941924 941882
942150,942151
942107,583435 941924 941885
942151,583449
942110,583436 941924 941886
942153,942154
942154,583450
942156,942157
942157,583451
942101,583433 941924 941883
942159,942160
942160,583452
942116,583438 941924 941888
942104,583434 941924 941884
942113,583437 941924 941887
942162,942163
942119,583439 941924 941889
942122,583440 941924 941890
942163,583453
942165,942166
942125,583441 941924 941891
942166,583454
942128,583442 941924 941892
942168,942169
942169,583455
942171,942172
942131,583443 941924 941893
942172,583456
942174,942175
942175,583457
942177,942178
942134,583444 941924 941894
942178,583458
942137,583445 941924 941895
942140,583446 941924 941896
942143,583447 941924 941897
942180,942181
942181,583459
942183,942184
942184,583460
942146,583448 941924 941898
942149,583449 941924 941899
942152,583450 941924 941900
942186,942187
942187,583461
942189,942190
942190,583462
942192,942193
942193,583463
942195,942196
942161,583453 941924 941903
942196,583464
942158,583452 941924 941902
942198,942199
